idProduccion;Clasificacion_Produccion;Tipo_Produccion;Validacion_Produccion;N_Registro_Produccion;Descripcion_Produccion;Nombre_Produccion;Informacion_Adicional_Produccion;Autores_Produccion;Col_Grupo_Codigo_GrupLAC
56;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;7 ;Libro resultado de investigación ;Tecnologias Para El Aprovechamiento De Los Biocombustibles ;Colombia,2008, ISBN: 958-719-066-1 vol: 1 págs: 250, Ed. Unibiblios ;CARLOS ALBERTO GUERRERO FAJARDO, FABIO SIERRA, JORGE ARANGO, ;nro=00000000000724;
57;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;8 ;Libro resultado de investigación ;Inspeccion De Calidad De Engranajes Cilíndricos En Ambiente Industrial Automatizado ;Colombia,2004, ISBN: 9587014707 vol: 1 págs: 145, Ed. Unibiblos Universidad Nacional De Colombia ;ERNESTO CORDOBA NIETO, JHON FORERO, JOHANA LUCIA PRIETO TRONCOSO, YALILY VARGAS, FELIPE RINCON GALVIS, ;nro=00000000000724;
58;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;9 ;Libro resultado de investigación ;Política Ambiental ;Colombia,2003, ISBN: 9586836304 vol: 1 págs: 384, Ed. Javegraf ;CARLOS ALBERTO GUERRERO FAJARDO, ;nro=00000000000724;
59;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;10 ;Libro resultado de investigación ;Efectos De La Legislación Laboral Sobre El Empleo En Colombia ;Perú,2003, ISBN: 92-2-315341-7 vol: 1500 págs: 60, Ed. Organización Internacional del Trabajo ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
60;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;11 ;Libro resultado de investigación ;Propiedad Intelectual Sobre Conocimiento Vernáculo ;Colombia,2003, ISBN: 958-701-317-4 vol: 1000 págs: 192, Ed. Universidad Nacional de Colombia ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
61;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;No;12 ;Libro resultado de investigación ;Dispositivos Modulares CNC una oferta tecnológica para la industria ;Colombia,1998, ISBN: NA vol: págs: 68, Ed. Unibiblios ;ERNESTO CORDOBA NIETO, ;nro=00000000000724;
62;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;1 ;Otro capítulo de libro publicado ;Estudio cinemático de la máquina medidora de engranajes maag con gráficos de unión ;Colombia, 2008, Automatización Y Repotenciaciñn Tecnológica Del Proceso Industrial Del Control De Calidad De Engranajes , ISBN: 978-958-719-124-0, Vol. , págs:120 - , Ed. Unibiblos Universidad Nacional De Colombia ;JOHN FORERO CASALLAS, ;nro=00000000000724;
63;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;2 ;Otro capítulo de libro publicado ;Prototipado rápido por extrusión de una pasta cerámica en un proceso similar al usado en prototipado por FDM ;Colombia, 2007, Memoeiras De Las Vi Jornadas Iberoamericanas De Ingeniería De Sotware E Ingeniería Del Conocimiento, ISBN: 978-9972-2885-3-1, Vol. , págs:250 - , Ed. Ediciones Pontificia Universidad Catolica Del Peru ;EDGAR DELGADO MEJIA, ;nro=00000000000724;
64;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;3 ;Otro capítulo de libro publicado ;Saneamiento Ambiental-Contaminación Atmosférica ;Colombia, 2004, El Agua, El Suelo Y El Gas. Proyectos De Aula, ISBN: 958-701-361-1, Vol. 1, págs:65 - 89, Ed. Unibiblos ;MARY RUTH GARCIA CONDE, MARIO ARMANDO HIGUERA GARZON, JESUS SIGIFREDO VALENCIA, YOLANDA DE NAVARRO NAVARRO, CARLOS ALBERTO GUERRERO FAJARDO, LUCILA BUENO PINZON, ;nro=00000000000724;
65;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;4 ;Otro capítulo de libro publicado ;Fundamentos económicos de la propiedad intelectual ;Colombia, 2004, Biotecnologia Para No Biotecnólogos, ISBN: 958-701-445-6, Vol. 1, págs:125 - 158, Ed. Unibiblos ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
66;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;5 ;Otro capítulo de libro publicado ;Estudio de caso de innovación tecnológica ;Colombia, 2003, La Innovación Tecnológica En La Industria Manufacturera Colombiana, ISBN: 958-683-642-8, Vol. 1, págs:48 - 76, Ed. Ceja ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
67;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;6 ;Otro capítulo de libro publicado ;A Virtual Worlds Teatre of memory (Scheme for a contemporany Museum) en Lecture Notes on Artificial Intelligence 1838. ;Estados Unidos, 2000, Virtual Worlds 2000 Proceedings, ISBN: 0, Vol. 1, págs:216 - 232, Ed. Springer Verlag ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
68;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;7 ;Otro capítulo de libro publicado ;La pequeña y mediana industria en la encrucijada ;Colombia, 1998, Tendencias Del Pensamiento Económico Sobre Desarrollo Industrial, ISBN: 9586281558, Vol. 1, págs:210 - 226, Ed. Universidad Nacional de Colombia ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
69;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;8 ;Otro capítulo de libro publicado ;Mas Allá del Delirio metropolitano ;Colombia, 1998, Actualización de la Imagen de la Ciudad en las Artes y los Medios, ISBN: 0, Vol. 1, págs:151 - 163, Ed. Universidad Nacional de Colombia ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
70;PRODUCCIÓN BIBLIOGRÁFICA;Documentos de trabajo;Si;1 ;Documento de trabajo (Working Paper) ;Desarrollo Teórico-Experimental en la Geometría de Maquinado Multi-ejes aplicando Ingeniería Inversa Mixta ;2014, Nro. Paginas: 146, Instituciones participantes: Universidad Nacional de Colombia - Sede Bogotá, URL: http://www.bdigital.unal.edu.co/45828/, DOI:59938692 ;CAMILO SARMIENTO FAUTOQUE, ;nro=00000000000724;
71;PRODUCCIÓN BIBLIOGRÁFICA;Documentos de trabajo;Si;2 ;Documento de trabajo (Working Paper) ;BIODIESEL PRODUCTION FROM REFINED PALM OIL: LIFE CYCLE ANALYSIS OF MIXED OXIDES OF CALCIUM AND ZINC AS HETEROGENEOUS CATALYST ;2014, Nro. Paginas: 1, Instituciones participantes: Universidad Nacional de Colombia y Sociedad Mexicana de Materiales., URL: https://www.mrs-mexico.org.mx, DOI: ;CARLOS ALBERTO GUERRERO FAJARDO, JONATHAN FABIAN SIERRA CANTOR, JONATHAN PARRA, ;nro=00000000000724;
72;PRODUCCIÓN BIBLIOGRÁFICA;Documentos de trabajo;Si;3 ;Documento de trabajo (Working Paper) ;Antropometría, Biomecánica y Diseño para Calzado Escolar ;2013, Nro. Paginas: 7, Instituciones participantes: Universidad nacional de Colombia , URL: , DOI:divulgación en papel ;LINDA STEFANY ACOSTA SALGADO, ALFONSO BOHORQUEZ TORRES, ANDRES GUILLERMO PEREIRA DURAN, ;nro=00000000000724;
73;PRODUCCIÓN BIBLIOGRÁFICA;Documentos de trabajo;Si;4 ;Documento de trabajo (Working Paper) ;Notas de clase Ingeniería de Manufactura ;2004, Nro. Paginas: 1, Instituciones participantes: , URL: , DOI: ;JOSE MANUEL ARROYO OSORIO, ;nro=00000000000724;
74;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;1 ;Otra ;PLATINUM SALTS SYNTHESIS AS PRECURSORS IN PREPARATION OF HETEROGENEOUS CATALYSTS FOR ENHANCE BIOFUELS ;, 2016, , , vol. ,págs: , - Carlos Alberto Guerrero-Fajardo, Ed. ;JONATHAN FABIAN SIERRA CANTOR, CARLOS ALBERTO GUERRERO FAJARDO, ;nro=00000000000724;
75;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;2 ;Otra ;FERRIERITE ZEOLITE IMPREGNATED WITH PLATINUM AS HETEROGENEOUS CATALYST FOR HYDROISOMERIZATION REACTION OVER FATTY ACID ALKYL ESTERS ;, 2016, , , vol. ,págs: , - Carlos Alberto Guerrero-Fajardo, Ed. ;CARLOS ALBERTO GUERRERO FAJARDO, JONATHAN FABIAN SIERRA CANTOR, ;nro=00000000000724;
76;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;3 ;Otra ;MODELING OF CATALYTIC CRACKING FROM VACUUM GAS OIL (VGO) FOR FUELS PRODUCTION ;, 2016, , , vol. ,págs: , - Carlos Alberto Guerrero-Fajardo, Ed. ;JONATHAN PARRA, CARLOS ALBERTO GUERRERO FAJARDO, ;nro=00000000000724;
77;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;4 ;Otra ;SOLAR CELLS MODELING FOR IMPROVING OF SOLAR ENERGY CONVERSION EFFICIENCY ;, 2016, , , vol. ,págs: , - Carlos Alberto Guerrero-Fajardo, Ed. ;JONATHAN PARRA, CARLOS ALBERTO GUERRERO FAJARDO, ;nro=00000000000724;
78;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;5 ;Otra ;DEVELOPMENT OF A SUBSTRATE FROM WASTE BIOMASS FOR THE PRODUCTION OF ETHYLENE BY Pseudomonas syringae ;, 2016, , , vol. ,págs: , - Carlos Alberto Guerrero-Fajardo, Ed. ;CARLOS ALBERTO GUERRERO FAJARDO, IGNACIO CONTRERAS ANDRADE, YESMITH SANTOS PANQUEVA, ;nro=00000000000724;
79;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;6 ;Otra ;REVISTA DE INVESTIGACIÓN INTERDISCIPLINARIA - GRUPO DE TRABAJO EN NUEVAS TECNOLOGÍAS DE DISEÑO Y MANUFACTURA-AUTOMATIZACIÓN ;, 2016, , , vol. ,págs: , - UNIVERSIDAD NACIONAL DE COLOMBIA, Ed. ;ERNESTO CORDOBA NIETO, ORLANDO FORERO, PABLO ABRIL, ALVARO ACERO, GABRIEL JOSE MANANA GUICHON, MARIA ALEJANDRA GUZMAN PARDO, ;nro=00000000000724;
80;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;7 ;Otra ;BIODIESEL PRODUCTION FROM REFINED PALM OIL: LIFE CYCLE ANALYSIS OF MIXED OXIDES OF CALCIUM AND ZINC AS HETEROGENEOUS CATALYST ;, 2014, , , vol. ,págs: , - Carlos Alberto Guerrero Fajardo, Ed. ;CARLOS ALBERTO GUERRERO FAJARDO, JONATHAN FABIAN SIERRA CANTOR, JONATHAN PARRA, ;nro=00000000000724;
81;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;8 ;Otra ;Consecuencias y acciones ante la inevitabilidad del TLC ;Colombia, 2004, , , vol. ,págs: 8, - , Ed. ;ALVARO ZERDA SARMIENTO, ;nro=00000000000724;
82;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;9 ;Otra ;Proyecto de Concurso para el conmemorativo L'Corbussier 100 años. ;Colombia, 1988, Escala : Revista Mensual De Arquitectura, Arte, Ingeniería, Ciencia Y Tecnología , 0120-6702, vol. ,págs: 2, - , Ed. Escala, Revista latinoamericana de Arquitectura arte e ingenieria. ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
83;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;10 ;Otra ;Prpuesta de Deconstrucción |Proyecto Arquitectónico ;Colombia, 1987, , , vol. ,págs: 4, - , Ed. ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
84;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;11 ;Otra ;Restrepo Progressive Housing Competition Scheme ;Japón, 1981, , , vol. ,págs: 2, - , Ed. ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
85;PRODUCCIÓN BIBLIOGRÁFICA;Otra publicación divulgativa;No;12 ;Otra ;Proyecto Arquitectónico de concurso ;Colombia, 1981, , , vol. ,págs: 6, - , Ed. ;BERNARDO URIBE MENDOZA, ;nro=00000000000724;
86;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;1 ;Revista de divulgación ;From e-manufacturing to Internet Product Process Development (IPPD) Through Remote-Labs ;Reino Unido, IOP Conference Series: Materials Science And Engineering ISSN: 1757-8981, 2014 vol:65 fasc: N/A págs: 1 - 13 ;ERNESTO CORDOBA NIETO, JUAN CAMILO PARRA DIAZ, PAULO ANDRES CIFUENTES PARRA, ;nro=00000000000724;
87;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;2 ;Revista de divulgación ;TAXONOMÍA DE LABORATORIOS Y ESTRATEGIAS E-LEARNING PARA LA FORMACIÓN EN MATERIALES Y PROCESOS DE MANUFACTURA ;Colombia, Revista Colombiana De Materiales ISSN: 2256-1013, 2014 vol:5 fasc: N/A págs: 114 - 122 ;ERNESTO CORDOBA NIETO, JOSE DIVITT VELOSA GARCIA, ;nro=00000000000724;
88;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;3 ;Periódico de noticias ;Simulación de Arranque de Viruta en Máquinas Multieje CNC ;Colombia, Metal Actual ISSN: 2011-9607, 2013 vol:1 fasc: N/A págs: 48 - 52 ;JORGE ANDRES GARCIA BARBOSA, UBALDO GARCIA ZARAGOZA, ERNESTO CORDOBA NIETO, JOSE MANUEL ARROYO OSORIO, ;nro=00000000000724;
89;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;4 ;Revista de divulgación ;Generación de Trayectorias Rectas, Utilizando Perfiles Suavizados de Velocidad, en Máquina con Arquitectura Paralela PKMR 3DOF ;Colombia, (2011-2416) 4 Revista De Investigación Interdisciplinaria Mejoramiento Continuado De Procesos Y Métodos De Diseño ,Manufactura Y Automatización ISSN: 2011-2416, 2013 vol:4 fasc: N/A págs: 70 - 76 ;ERNESTO CORDOBA NIETO, JORGE ANDRES GARCIA BARBOSA, LINA MARIA NIETO AMAYA, PAOLA ANDREA ZAMBRANO, ;nro=00000000000724;
90;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;5 ;Revista de divulgación ;Implementación de un sistema de manufactura con posibilidad de integración a otro sistema, visión artificial y Supervisión SCADA ;Colombia, Memorias Del Vi Congreso Internacional De Ingenieria Mecánica, Iv De Ingenieria Mecatrónica, Y Iv Congreso Internacional De Materiales Energía Y Medio Ambiente. ISSN: 2344-7311, 2013 vol:1 fasc: N/A págs: 87 - 96 ;ERNESTO CORDOBA NIETO, ;nro=00000000000724;
91;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;6 ;Periódico de noticias ;Generación de Trayectorias rectas, utilizando perfiles suavizados de velocidad, en máquina con arquitectura paralela PKMR - 3 DOF. ;Colombia, (2011-2416) 4 Revista De Investigación Interdisciplinaria Mejoramiento Continuado De Procesos Y Métodos De Diseño ,Manufactura Y Automatización ISSN: 2011-2416, 2011 vol:1 fasc: N/A págs: 20 - 26 ;ERNESTO CORDOBA NIETO, ;nro=00000000000724;
92;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;No;7 ;Revista de divulgación ;Del diseño a la producción industrial ;Colombia, Octavo Acto. Revista De Diseño Industrial ISSN: 1657-7507, 2008 vol:8 fasc: págs: 49 - ;ALVARO ACERO ROZO, ;nro=00000000000724;
93;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;8 ;Revista de divulgación ;Integración y Desarrollo de Productos y Procesos ;Colombia, Octavo Acto. Revista De Diseño Industrial ISSN: 1657-7507, 2008 vol:8 fasc: N/A págs: 20 - 29 ;ERNESTO CORDOBA NIETO, ;nro=00000000000724;
94;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;No;9 ;Periódico de noticias ;Aceite de Higuerilla, listo para biodiesel ;Colombia, El Tiempo ISSN: 0, 2008 vol: fasc: págs: 3-7 - 3-7 ;CARLOS ALBERTO GUERRERO FAJARDO, ;nro=00000000000724;
95;PRODUCCIÓN BIBLIOGRÁFICA;Otros artículos publicados;Si;10 ;Revista de divulgación ;La flexibilidad de la manufactura ;Colombia, (2011-2416) 4 Revista De Investigación Interdisciplinaria Mejoramiento Continuado De Procesos Y Métodos De Diseño ,Manufactura Y Automatización ISSN: 2011-2416, 2007 vol:1 fasc: 1 págs: 91 - 104 ;ERNESTO CORDOBA NIETO, ;nro=00000000000724;
96;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;1 ;Publicado en revista especializada ;Hacia la evaluación sistémica del impacto ambiental (esia) de alternativas de manejo hidrosedimentológico en el canal del dique ¿ colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2013 vol:33 fasc: 3 págs: 41 - 48, DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
97;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;2 ;Publicado en revista especializada ;TOWARDS A SYSTEMIC ASSESSMENT OF ENVIRONMENTAL IMPACT (SAEI) REGARDING ALTERNATIVE HYDROSEDIMENTOLOGICAL MANAGEMENT PRACTICE IN THE CANAL DEL DIQUE, COLOMBIA ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2013 vol:33 fasc: 3 págs: 41 - 48, DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
98;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;3 ;Publicado en revista especializada ;Evaluación integral del riesgo volcánico del Cerro Machín, Colombia ;México, Investigaciones Geográficas (Mx) ISSN: 0188-4611, 2013 vol:81 fasc: págs: 66 - 78, DOI: ;LEONEL VEGA MORA, FERNANDO JAVIER DIAZ, ;nro=00000000001686;
99;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;4 ;Publicado en revista especializada ;Towards a systemic assessment of environmental impact (SAEI) for alternative hydrosedimentological management practices in the Canal del Dique - Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2013 vol:33 fasc: 3 págs: 41 - 48, DOI: ;LEONEL VEGA, JAIME IVAN ORDONEZ, GABRIEL ANTONIO PINILLA AGUDELO, ;nro=00000000001686;
100;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;5 ;Publicado en revista especializada ;Propuesta metodológica preliminar para la estimación del caudal ambiental en proyectos licenciados por el Ministerio de Ambiente y Desarrollo Sostenible (MADS) ¿ Colombia ;Colombia, Acta Biologica Colombiana ISSN: 0120-548X, 2013 vol:19 fasc: 1 págs: 43 - 60, DOI: ;GABRIEL ANTONIO PINILLA AGUDELO, ERASMO RODRIGUEZ, LUIS ALEJANDRO CAMACHO, ;nro=00000000001686;
101;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;6 ;Publicado en revista especializada ;TOWARD THE SYSTEMIC PARAMETERIZATION OF THE ENVIRONMENTAL DIMENSION. ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 1 págs: 242 - 253, DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
102;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;7 ;Publicado en revista especializada ;Hacia la Parametrización Sistémica de la Dimensión Ambiental ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 1 págs: 242 - 253, DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
103;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;8 ;Publicado en revista especializada ;ÍNDICE DE ESTADO LIMNOLÓGICO (IEL)PARA EVALUAR LAS CONDICIONES ECOLÓGICAS DE LAS CIÉNAGAS DEL CANAL DEL DIQUE, COLOMBIA. ;Colombia, Acta Biologica Colombiana (Online) ISSN: 1900-1649, 2010 vol:15 fasc: N/A págs: 168 - 188, DOI: ;LEONEL VEGA MORA, GABRIEL ANTONIO PINILLA AGUDELO, ;nro=00000000001686;
104;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;9 ;Publicado en revista especializada ;PHYSICAL AND HYDRAULIC PROPERTIES OF FOUR SUBSTRATES USED IN THE CUT-FLOWER INDUSTRY IN COLOMBIA ;Países Bajos, Acta Horticulturae ISSN: 0567-7572, 2006 vol:718 fasc: págs: 499 - 506, DOI: ;CARLOS ALBERTO GONZALEZ MURILLO, VICTOR J FLOREZ R, VICTOR JULIO FLOREZ RONCANCIO, MARIA FERNANDA QUINTERO, ;nro=00000000001686;
105;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;10 ;Publicado en revista especializada ;Alternativas para el reuso de los lodos generados en una Planta depuradora de AR en industrias l cteas ;Colombia, Revista Acodal ISSN: 0120-0798, 2004 vol:47 fasc: 205 págs: 21 - 26, DOI: ;OTONIEL ALFONSO SANABRIA ARTUNDUAGA, DIANA ISABEL QUINTERO, ;nro=00000000001686;
106;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;11 ;Publicado en revista especializada ;Desarrollo Sostenible y Sostenibilidad Ambiental del Desarrollo ;Colombia, Planeacion Y Desarrollo ISSN: 0034-8686, 2003 vol:2 fasc: págs: 23 - 30, DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
107;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;12 ;Publicado en revista especializada ;Hacia un Diagnóstico Territorial bajo enfoque sistémico. ;Colombia, Revista INNOVAR. Universidad Nacional de Colombia ISSN: 0, 2002 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
108;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;13 ;Publicado en revista especializada ;Medio Ambiente y Gestión Medioambiental ;Colombia, Revista Técnica RESIDUOS. ISSN: 0, 1996 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
109;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;14 ;Publicado en revista especializada ;Hacia una Gestión Medioambiental Sostenible ;Colombia, Copmunicación al III Congreso Nacional de Medio Ambiente de España. ISSN: 0, 1996 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
110;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;15 ;Publicado en revista especializada ;La Gestión medioambiental sostenible como estrategia viable al desarrollo sostenible ;Colombia, Revista Técnica de Medio Ambiente RETEMA ISSN: 0, 1996 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
111;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;16 ;Publicado en revista especializada ;Gestión de Calidad: paso obligado hacia una gestión medioambiental sostenible. ;Colombia, Revista Técnica RESIDUOS. ISSN: 0, 1996 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
112;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;17 ;Publicado en revista especializada ;Normalización y Certificación a nivel internacional y de la Unión Europa ;Colombia, Universidad de Las Palmas de Gran Canaria ISSN: 0, 1995 vol: fasc: págs: - , DOI: ;LEONEL VEGA MORA, ;nro=00000000001686;
113;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;1 ;Libro resultado de investigación ;La Dimensión Ambiental del Desarrollo ;Colombia,2017, ISBN: 978-958-771-390-9 vol: págs: , Ed. ECOE EDICIONES ;LEONEL VEGA MORA, ;nro=00000000001686;
114;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;2 ;Libro resultado de investigación ;Evaluación Integral del Riesgo Volcánico. Estudio de Caso: El cerro volcán Machín Colombia ;Colombia,2013, ISBN: 978-958-761-712-2 vol: págs: , Ed. Editorial Universidad Nacional De Colombia ;LEONEL VEGA MORA, ;nro=00000000001686;
115;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;No;3 ;Libro resultado de investigación ;Hacia una Política de Extension Universitaria ;Colombia,2008, ISBN: 98-958-546-551-8 vol: 0 págs: 98, Ed. ECOE EDICIONES ;LEONEL VEGA MORA, ;nro=00000000001686;
116;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;4 ;Libro resultado de investigación ;Hacia La Sostenibilidad Ambiental Del Desarrollo: Construcción Y Desarrollo De Pensamiento Ambiental Práctico A Través De Una Política Y Gestión Ambiental Sistémica ;Colombia,2005, ISBN: 958-648-403-3 vol: 1000 págs: 300, Ed. ECOE EDICIONES ;LEONEL VEGA MORA, ;nro=00000000001686;
117;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;5 ;Libro resultado de investigación ;El Estado Como Sistema: Formulación, Seguimiento Y Evaluación De Las Políticas Públicas. El Caso De La Política Ambiental ;Colombia,2004, ISBN: 9583357790 vol: 1000 págs: 270, Ed. Leonel Vega Mora ;LEONEL VEGA MORA, ;nro=00000000001686;
118;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;6 ;Libro resultado de investigación ;Gestión Ambiental Sistemica: Un Nuevo Enfoque Funcional Y Organizacional Para El Fortalecimiento De La Gestión Ambiental Pública, Empresarial Y Ciudadana En El Ambito Estatal ;Colombia,2001, ISBN: 9583327441 vol: 2000 págs: 300, Ed. Leonel Vega Mora ;LEONEL VEGA MORA, ;nro=00000000001686;
119;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;Si;7 ;Libro resultado de investigación ;Gestión Medioambiental ;Colombia,1998, ISBN: 9586017788 vol: 1000 págs: 250, Ed. Tercer Mundo Editores Departamento Nacional De Planeacion ;LEONEL VEGA MORA, ;nro=00000000001686;
120;PRODUCCIÓN BIBLIOGRÁFICA;Libros publicados;No;8 ;Libro resultado de investigación ;Aproximación para la formulación de una política de uso y manejo sostenible del recurso suelo en el sector agropecuario ;Colombia,1998, ISBN: vol: 500 págs: 200, Ed. Ministerio de Agricultura ;LEONEL VEGA MORA, ;nro=00000000001686;
121;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;1 ;Otro capítulo de libro publicado ;Modelación del movimiento del agua en el suelo ;Colombia, 2006, Avances sobre fertirriego en la floricultura colombiana, ISBN: 0, Vol. 1, págs:359 - 375, Ed. Unibiblos ;CARLOS ALBERTO GONZALEZ MURILLO, HAROLD TAFUR HERMAN, VICTOR J FLOREZ R, RAUL BURBANO, ;nro=00000000001686;
122;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;2 ;Otro capítulo de libro publicado ;Evaluación de las características hidrofísicas de los sustratos cascarilla de arroz quemada, fibra de coco y sus mezclas ;Colombia, 2006, Avances sobre fertirriego en la floricultura colombiana, ISBN: 0, Vol. 1, págs:451 - 462, Ed. Unibiblos ;CARLOS ALBERTO GONZALEZ MURILLO, VICTOR J FLOREZ R, MARIA FERNANDA QUINTERO, ;nro=00000000001686;
123;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;3 ;Otro capítulo de libro publicado ;Determinación de algunas propiedades hidrofísicas de los sustratos utilizados en cultivos de flores en la Sabana de Bogotá ;Colombia, 2006, Avances sobre fertirriego en la floricultura colombiana, ISBN: 0, Vol. 1, págs:427 - 450, Ed. Unibiblos ;CARLOS ALBERTO GONZALEZ MURILLO, MARIA FERNANDA QUINTERO, VIVIAN MENESES, ;nro=00000000001686;
124;PRODUCCIÓN BIBLIOGRÁFICA;Capítulos de libro publicados;No;4 ;Otro capítulo de libro publicado ;Control de Gestión Institucional: un nuevo enfoque aplicado a la gestión ambiental pública ;Colombia, 2002, Información, Valoración Y Política Ambiental En Colombia Con Referencia Al Sector Hídrico, ISBN: 958-96793-8-2, Vol. , págs: - , Ed. ;LEONEL VEGA MORA, ;nro=00000000001686;
